,duration,emp.var.rate,euribor3m,nr.employed,pdays,poutcome_success,previous,y_yes
30607,72,-1.8,1.354,5099.1,999,0,0,0
30608,354,-1.8,1.354,5099.1,999,0,0,0
30609,520,-1.8,1.354,5099.1,3,1,1,0
30610,340,-1.8,1.354,5099.1,999,0,0,1
30611,254,-1.8,1.354,5099.1,999,0,0,0
30612,76,-1.8,1.354,5099.1,3,1,1,0
30613,108,-1.8,1.354,5099.1,999,0,0,0
30614,429,-1.8,1.354,5099.1,999,0,1,1
30615,399,-1.8,1.354,5099.1,999,0,0,0
30616,10,-1.8,1.354,5099.1,999,0,1,0
30617,196,-1.8,1.354,5099.1,999,0,0,0
30618,399,-1.8,1.354,5099.1,999,0,0,0
30619,331,-1.8,1.354,5099.1,999,0,0,1
30620,11,-1.8,1.354,5099.1,3,1,1,0
30621,775,-1.8,1.354,5099.1,999,0,1,1
30622,78,-1.8,1.354,5099.1,999,0,1,0
30623,83,-1.8,1.354,5099.1,999,0,0,0
30624,143,-1.8,1.354,5099.1,999,0,0,0
30625,40,-1.8,1.354,5099.1,999,0,0,0
30626,14,-1.8,1.354,5099.1,3,1,1,0
30627,841,-1.8,1.354,5099.1,999,0,0,1
30628,230,-1.8,1.354,5099.1,12,1,1,0
30629,23,-1.8,1.354,5099.1,999,0,0,0
30630,15,-1.8,1.354,5099.1,999,0,2,0
30631,7,-1.8,1.354,5099.1,999,0,0,0
30632,846,-1.8,1.354,5099.1,999,0,0,0
30633,211,-1.8,1.354,5099.1,999,0,0,0
30634,9,-1.8,1.354,5099.1,999,0,0,0
30635,640,-1.8,1.354,5099.1,999,0,0,1
30636,124,-1.8,1.354,5099.1,999,0,0,0
30637,16,-1.8,1.354,5099.1,999,0,0,0
30638,673,-1.8,1.354,5099.1,3,1,1,1
30639,362,-1.8,1.354,5099.1,999,0,0,0
30640,520,-1.8,1.354,5099.1,999,0,0,0
30641,75,-1.8,1.354,5099.1,999,0,0,0
30642,8,-1.8,1.354,5099.1,6,1,1,0
30643,157,-1.8,1.354,5099.1,999,0,0,0
30644,226,-1.8,1.354,5099.1,11,1,1,1
30645,205,-1.8,1.344,5099.1,999,0,0,0
30646,574,-1.8,1.344,5099.1,999,0,0,0
30647,159,-1.8,1.344,5099.1,999,0,0,0
30648,85,-1.8,1.344,5099.1,999,0,0,0
30649,171,-1.8,1.344,5099.1,999,0,0,0
30650,136,-1.8,1.344,5099.1,999,0,0,0
30651,762,-1.8,1.344,5099.1,999,0,0,1
30652,813,-1.8,1.344,5099.1,999,0,1,0
30653,466,-1.8,1.344,5099.1,999,0,1,0
30654,88,-1.8,1.344,5099.1,999,0,1,0
30655,29,-1.8,1.344,5099.1,999,0,0,0
30656,142,-1.8,1.344,5099.1,999,0,0,0
30657,94,-1.8,1.344,5099.1,999,0,0,0
30658,35,-1.8,1.344,5099.1,999,0,0,0
30659,11,-1.8,1.344,5099.1,999,0,0,0
30660,17,-1.8,1.344,5099.1,999,0,1,0
30661,148,-1.8,1.344,5099.1,999,0,1,0
30662,155,-1.8,1.344,5099.1,999,0,1,0
30663,43,-1.8,1.344,5099.1,999,0,0,0
30664,307,-1.8,1.344,5099.1,999,0,2,0
30665,19,-1.8,1.344,5099.1,999,0,0,0
30666,146,-1.8,1.344,5099.1,999,0,0,0
30667,39,-1.8,1.344,5099.1,999,0,0,0
30668,106,-1.8,1.344,5099.1,999,0,0,0
30669,15,-1.8,1.344,5099.1,999,0,0,0
30670,272,-1.8,1.344,5099.1,999,0,1,0
30671,10,-1.8,1.344,5099.1,999,0,0,0
30672,245,-1.8,1.344,5099.1,999,0,1,0
30673,18,-1.8,1.344,5099.1,999,0,0,0
30674,84,-1.8,1.344,5099.1,999,0,0,0
30675,24,-1.8,1.344,5099.1,999,0,0,0
30676,145,-1.8,1.344,5099.1,999,0,1,0
30677,337,-1.8,1.344,5099.1,999,0,0,0
30678,184,-1.8,1.344,5099.1,999,0,2,0
30679,632,-1.8,1.344,5099.1,10,1,1,0
30680,326,-1.8,1.344,5099.1,999,0,0,0
30681,222,-1.8,1.344,5099.1,999,0,0,0
30682,169,-1.8,1.344,5099.1,999,0,0,0
30683,105,-1.8,1.344,5099.1,999,0,0,0
30684,363,-1.8,1.344,5099.1,999,0,0,0
30685,332,-1.8,1.344,5099.1,999,0,0,0
30686,334,-1.8,1.344,5099.1,999,0,1,0
30687,72,-1.8,1.344,5099.1,999,0,2,0
30688,214,-1.8,1.344,5099.1,0,1,1,0
30689,276,-1.8,1.344,5099.1,999,0,1,0
30690,106,-1.8,1.344,5099.1,999,0,0,0
30691,461,-1.8,1.344,5099.1,999,0,0,0
30692,31,-1.8,1.344,5099.1,999,0,0,0
30693,51,-1.8,1.344,5099.1,999,0,0,0
30694,215,-1.8,1.344,5099.1,999,0,0,0
30695,133,-1.8,1.344,5099.1,999,0,0,0
30696,301,-1.8,1.344,5099.1,999,0,0,0
30697,415,-1.8,1.344,5099.1,999,0,0,0
30698,17,-1.8,1.344,5099.1,999,0,0,0
30699,151,-1.8,1.344,5099.1,999,0,0,0
30700,259,-1.8,1.344,5099.1,999,0,0,0
30701,181,-1.8,1.344,5099.1,999,0,1,0
30702,169,-1.8,1.344,5099.1,999,0,0,0
30703,168,-1.8,1.344,5099.1,999,0,1,0
30704,60,-1.8,1.344,5099.1,999,0,0,0
30705,98,-1.8,1.344,5099.1,999,0,0,0
30706,123,-1.8,1.344,5099.1,999,0,0,0
30707,243,-1.8,1.344,5099.1,999,0,2,0
30708,377,-1.8,1.344,5099.1,999,0,1,0
30709,57,-1.8,1.344,5099.1,999,0,1,0
30710,234,-1.8,1.344,5099.1,999,0,2,0
30711,234,-1.8,1.344,5099.1,999,0,0,0
30712,17,-1.8,1.344,5099.1,999,0,0,0
30713,129,-1.8,1.344,5099.1,999,0,0,0
30714,154,-1.8,1.344,5099.1,999,0,0,0
30715,29,-1.8,1.344,5099.1,999,0,0,0
30716,266,-1.8,1.344,5099.1,999,0,1,0
30717,163,-1.8,1.344,5099.1,999,0,0,0
30718,382,-1.8,1.344,5099.1,999,0,0,0
30719,225,-1.8,1.344,5099.1,999,0,0,0
30720,358,-1.8,1.344,5099.1,999,0,0,0
30721,668,-1.8,1.344,5099.1,999,0,1,1
30722,180,-1.8,1.344,5099.1,999,0,0,0
30723,494,-1.8,1.344,5099.1,999,0,0,1
30724,121,-1.8,1.344,5099.1,999,0,1,0
30725,391,-1.8,1.344,5099.1,999,0,0,0
30726,142,-1.8,1.344,5099.1,999,0,1,0
30727,1240,-1.8,1.344,5099.1,999,0,0,1
30728,895,-1.8,1.344,5099.1,999,0,0,1
30729,851,-1.8,1.344,5099.1,999,0,0,1
30730,145,-1.8,1.344,5099.1,999,0,1,0
30731,118,-1.8,1.344,5099.1,999,0,0,0
30732,392,-1.8,1.344,5099.1,999,0,0,1
30733,175,-1.8,1.344,5099.1,999,0,0,0
30734,731,-1.8,1.344,5099.1,999,0,0,1
30735,301,-1.8,1.344,5099.1,999,0,1,0
30736,55,-1.8,1.344,5099.1,999,0,1,0
30737,286,-1.8,1.344,5099.1,999,0,1,0
30738,242,-1.8,1.344,5099.1,999,0,1,0
30739,516,-1.8,1.344,5099.1,999,0,0,0
30740,163,-1.8,1.344,5099.1,999,0,1,0
30741,163,-1.8,1.344,5099.1,999,0,0,0
30742,173,-1.8,1.344,5099.1,999,0,1,0
30743,86,-1.8,1.344,5099.1,999,0,0,0
30744,863,-1.8,1.344,5099.1,3,1,2,1
30745,227,-1.8,1.344,5099.1,999,0,0,0
30746,139,-1.8,1.344,5099.1,999,0,1,0
30747,479,-1.8,1.344,5099.1,999,0,0,0
30748,28,-1.8,1.344,5099.1,999,0,0,0
30749,17,-1.8,1.344,5099.1,999,0,0,0
30750,62,-1.8,1.344,5099.1,999,0,0,0
30751,80,-1.8,1.344,5099.1,999,0,1,0
30752,48,-1.8,1.344,5099.1,999,0,0,0
30753,459,-1.8,1.344,5099.1,999,0,0,0
30754,358,-1.8,1.344,5099.1,999,0,1,0
30755,233,-1.8,1.344,5099.1,999,0,0,0
30756,187,-1.8,1.344,5099.1,999,0,0,0
30757,131,-1.8,1.344,5099.1,999,0,0,0
30758,188,-1.8,1.344,5099.1,999,0,0,0
30759,95,-1.8,1.344,5099.1,999,0,0,0
30760,1090,-1.8,1.344,5099.1,999,0,0,1
30761,604,-1.8,1.344,5099.1,999,0,0,0
30762,381,-1.8,1.344,5099.1,999,0,1,0
30763,103,-1.8,1.344,5099.1,999,0,2,0
30764,197,-1.8,1.344,5099.1,999,0,0,0
30765,168,-1.8,1.344,5099.1,999,0,0,0
30766,225,-1.8,1.344,5099.1,999,0,0,0
30767,46,-1.8,1.344,5099.1,999,0,0,0
30768,247,-1.8,1.344,5099.1,999,0,1,0
30769,400,-1.8,1.344,5099.1,999,0,0,1
30770,323,-1.8,1.344,5099.1,999,0,0,0
30771,269,-1.8,1.344,5099.1,999,0,0,0
30772,500,-1.8,1.344,5099.1,999,0,0,0
30773,180,-1.8,1.344,5099.1,999,0,0,0
30774,252,-1.8,1.344,5099.1,999,0,0,0
30775,545,-1.8,1.344,5099.1,999,0,0,0
30776,298,-1.8,1.344,5099.1,999,0,0,0
30777,718,-1.8,1.344,5099.1,999,0,1,0
30778,620,-1.8,1.344,5099.1,999,0,0,0
30779,696,-1.8,1.344,5099.1,999,0,1,0
30780,239,-1.8,1.344,5099.1,999,0,0,0
30781,44,-1.8,1.344,5099.1,999,0,0,0
30782,98,-1.8,1.344,5099.1,999,0,0,0
30783,68,-1.8,1.344,5099.1,6,1,1,0
30784,188,-1.8,1.344,5099.1,999,0,0,0
30785,123,-1.8,1.344,5099.1,999,0,0,0
30786,1130,-1.8,1.344,5099.1,999,0,0,0
30787,136,-1.8,1.344,5099.1,999,0,0,0
30788,838,-1.8,1.344,5099.1,999,0,0,1
30789,325,-1.8,1.344,5099.1,999,0,0,0
30790,397,-1.8,1.344,5099.1,999,0,0,0
30791,173,-1.8,1.344,5099.1,999,0,0,0
30792,659,-1.8,1.344,5099.1,999,0,1,0
30793,201,-1.8,1.344,5099.1,999,0,0,0
30794,143,-1.8,1.344,5099.1,999,0,1,0
30795,39,-1.8,1.344,5099.1,999,0,0,0
30796,456,-1.8,1.344,5099.1,999,0,1,0
30797,196,-1.8,1.344,5099.1,999,0,0,0
30798,150,-1.8,1.344,5099.1,999,0,0,0
30799,108,-1.8,1.344,5099.1,999,0,1,0
30800,141,-1.8,1.344,5099.1,999,0,1,0
30801,236,-1.8,1.344,5099.1,999,0,1,0
30802,125,-1.8,1.344,5099.1,999,0,0,0
30803,675,-1.8,1.344,5099.1,999,0,0,0
30804,84,-1.8,1.344,5099.1,999,0,1,0
30805,258,-1.8,1.344,5099.1,999,0,0,0
30806,60,-1.8,1.344,5099.1,999,0,0,0
30807,18,-1.8,1.344,5099.1,999,0,0,0
30808,241,-1.8,1.344,5099.1,999,0,1,0
30809,151,-1.8,1.344,5099.1,999,0,0,0
30810,154,-1.8,1.344,5099.1,999,0,0,0
30811,399,-1.8,1.344,5099.1,999,0,0,0
30812,34,-1.8,1.344,5099.1,999,0,0,0
30813,295,-1.8,1.344,5099.1,999,0,0,0
30814,273,-1.8,1.344,5099.1,999,0,0,0
30815,659,-1.8,1.344,5099.1,999,0,0,0
30816,345,-1.8,1.344,5099.1,999,0,0,0
30817,227,-1.8,1.344,5099.1,999,0,0,0
30818,323,-1.8,1.344,5099.1,999,0,0,0
30819,335,-1.8,1.344,5099.1,999,0,0,0
30820,294,-1.8,1.344,5099.1,999,0,0,0
30821,388,-1.8,1.344,5099.1,999,0,0,0
30822,123,-1.8,1.344,5099.1,999,0,0,0
30823,87,-1.8,1.344,5099.1,999,0,1,0
30824,141,-1.8,1.344,5099.1,999,0,0,0
30825,127,-1.8,1.344,5099.1,999,0,1,0
30826,106,-1.8,1.344,5099.1,999,0,0,0
30827,79,-1.8,1.344,5099.1,999,0,0,0
30828,22,-1.8,1.344,5099.1,999,0,1,0
30829,159,-1.8,1.344,5099.1,999,0,1,0
30830,67,-1.8,1.344,5099.1,999,0,0,0
30831,623,-1.8,1.344,5099.1,999,0,0,0
30832,197,-1.8,1.344,5099.1,999,0,0,0
30833,54,-1.8,1.344,5099.1,999,0,0,0
30834,409,-1.8,1.344,5099.1,999,0,0,0
30835,335,-1.8,1.344,5099.1,999,0,1,0
30836,206,-1.8,1.344,5099.1,999,0,1,0
30837,394,-1.8,1.344,5099.1,999,0,0,0
30838,811,-1.8,1.344,5099.1,999,0,0,1
30839,272,-1.8,1.344,5099.1,999,0,0,0
30840,65,-1.8,1.344,5099.1,999,0,0,0
30841,145,-1.8,1.344,5099.1,999,0,0,0
30842,442,-1.8,1.344,5099.1,999,0,0,0
30843,568,-1.8,1.344,5099.1,999,0,1,1
30844,259,-1.8,1.344,5099.1,999,0,0,1
30845,220,-1.8,1.344,5099.1,999,0,1,0
30846,59,-1.8,1.344,5099.1,999,0,0,0
30847,42,-1.8,1.344,5099.1,999,0,1,0
30848,313,-1.8,1.344,5099.1,999,0,0,0
30849,29,-1.8,1.344,5099.1,999,0,0,0
30850,13,-1.8,1.344,5099.1,999,0,0,0
30851,231,-1.8,1.344,5099.1,999,0,0,0
30852,235,-1.8,1.344,5099.1,999,0,0,0
30853,955,-1.8,1.344,5099.1,999,0,0,1
30854,221,-1.8,1.344,5099.1,999,0,1,0
30855,157,-1.8,1.344,5099.1,999,0,1,0
30856,359,-1.8,1.344,5099.1,999,0,0,0
30857,470,-1.8,1.344,5099.1,999,0,2,0
30858,11,-1.8,1.344,5099.1,999,0,0,0
30859,495,-1.8,1.344,5099.1,999,0,1,0
30860,383,-1.8,1.344,5099.1,999,0,0,0
30861,295,-1.8,1.344,5099.1,999,0,0,0
30862,155,-1.8,1.344,5099.1,999,0,0,0
30863,107,-1.8,1.344,5099.1,999,0,1,0
30864,93,-1.8,1.344,5099.1,999,0,0,0
30865,277,-1.8,1.344,5099.1,999,0,0,0
30866,166,-1.8,1.344,5099.1,999,0,1,0
30867,542,-1.8,1.344,5099.1,999,0,1,0
30868,58,-1.8,1.344,5099.1,999,0,0,0
30869,237,-1.8,1.344,5099.1,999,0,2,0
30870,184,-1.8,1.344,5099.1,999,0,1,0
30871,325,-1.8,1.344,5099.1,999,0,0,0
30872,1221,-1.8,1.344,5099.1,999,0,1,1
30873,360,-1.8,1.344,5099.1,999,0,1,0
30874,245,-1.8,1.344,5099.1,999,0,0,0
30875,67,-1.8,1.344,5099.1,999,0,0,0
30876,131,-1.8,1.344,5099.1,999,0,0,0
30877,57,-1.8,1.344,5099.1,999,0,0,0
30878,37,-1.8,1.344,5099.1,999,0,0,0
30879,257,-1.8,1.344,5099.1,999,0,0,0
30880,132,-1.8,1.344,5099.1,999,0,0,0
30881,247,-1.8,1.344,5099.1,999,0,0,0
30882,348,-1.8,1.344,5099.1,999,0,0,0
30883,335,-1.8,1.344,5099.1,999,0,1,0
30884,217,-1.8,1.344,5099.1,999,0,0,0
30885,127,-1.8,1.344,5099.1,999,0,0,0
30886,93,-1.8,1.344,5099.1,999,0,0,0
30887,499,-1.8,1.344,5099.1,999,0,0,1
30888,71,-1.8,1.344,5099.1,999,0,0,0
30889,414,-1.8,1.344,5099.1,999,0,0,0
30890,64,-1.8,1.344,5099.1,999,0,0,0
30891,352,-1.8,1.344,5099.1,999,0,0,0
30892,398,-1.8,1.344,5099.1,999,0,1,0
30893,399,-1.8,1.344,5099.1,999,0,0,0
30894,253,-1.8,1.344,5099.1,999,0,1,0
30895,227,-1.8,1.344,5099.1,999,0,0,0
30896,160,-1.8,1.344,5099.1,999,0,0,0
30897,160,-1.8,1.344,5099.1,999,0,0,0
30898,316,-1.8,1.344,5099.1,11,1,1,0
30899,69,-1.8,1.344,5099.1,999,0,0,0
30900,41,-1.8,1.344,5099.1,999,0,0,0
30901,76,-1.8,1.344,5099.1,999,0,2,0
30902,284,-1.8,1.344,5099.1,999,0,1,0
30903,90,-1.8,1.344,5099.1,999,0,1,0
30904,206,-1.8,1.344,5099.1,999,0,1,0
30905,157,-1.8,1.344,5099.1,999,0,0,0
30906,246,-1.8,1.344,5099.1,999,0,1,0
30907,162,-1.8,1.344,5099.1,999,0,1,0
30908,43,-1.8,1.344,5099.1,999,0,1,0
30909,259,-1.8,1.344,5099.1,999,0,0,0
30910,585,-1.8,1.344,5099.1,999,0,0,0
30911,209,-1.8,1.344,5099.1,999,0,1,0
30912,290,-1.8,1.344,5099.1,999,0,0,0
30913,387,-1.8,1.344,5099.1,999,0,1,0
30914,67,-1.8,1.344,5099.1,999,0,1,0
30915,253,-1.8,1.344,5099.1,12,1,1,0
30916,301,-1.8,1.344,5099.1,999,0,0,0
30917,106,-1.8,1.344,5099.1,999,0,0,0
30918,179,-1.8,1.344,5099.1,999,0,1,0
30919,283,-1.8,1.344,5099.1,999,0,1,0
30920,114,-1.8,1.344,5099.1,999,0,0,0
30921,159,-1.8,1.344,5099.1,999,0,0,0
30922,64,-1.8,1.344,5099.1,999,0,0,0
30923,198,-1.8,1.344,5099.1,999,0,1,0
30924,343,-1.8,1.344,5099.1,999,0,1,0
30925,200,-1.8,1.344,5099.1,999,0,0,0
30926,552,-1.8,1.344,5099.1,999,0,2,0
30927,228,-1.8,1.344,5099.1,999,0,1,0
30928,223,-1.8,1.344,5099.1,999,0,0,0
30929,496,-1.8,1.344,5099.1,999,0,1,0
30930,397,-1.8,1.344,5099.1,999,0,0,0
30931,88,-1.8,1.344,5099.1,999,0,0,0
30932,876,-1.8,1.344,5099.1,999,0,0,0
30933,305,-1.8,1.344,5099.1,999,0,0,0
30934,101,-1.8,1.344,5099.1,999,0,0,0
30935,334,-1.8,1.344,5099.1,999,0,0,0
30936,788,-1.8,1.344,5099.1,999,0,0,1
30937,183,-1.8,1.344,5099.1,999,0,1,0
30938,118,-1.8,1.344,5099.1,999,0,1,0
30939,69,-1.8,1.344,5099.1,999,0,0,0
30940,355,-1.8,1.344,5099.1,999,0,0,0
30941,894,-1.8,1.344,5099.1,999,0,0,1
30942,1101,-1.8,1.344,5099.1,999,0,0,0
30943,170,-1.8,1.344,5099.1,999,0,0,0
30944,205,-1.8,1.344,5099.1,999,0,0,0
30945,325,-1.8,1.344,5099.1,999,0,0,0
30946,150,-1.8,1.344,5099.1,999,0,1,0
30947,442,-1.8,1.344,5099.1,999,0,1,0
30948,160,-1.8,1.344,5099.1,999,0,1,0
30949,85,-1.8,1.344,5099.1,999,0,0,0
30950,83,-1.8,1.344,5099.1,999,0,1,0
30951,281,-1.8,1.344,5099.1,999,0,0,0
30952,369,-1.8,1.344,5099.1,999,0,1,0
30953,304,-1.8,1.344,5099.1,999,0,1,0
30954,159,-1.8,1.344,5099.1,999,0,1,0
30955,71,-1.8,1.344,5099.1,999,0,0,0
30956,263,-1.8,1.344,5099.1,999,0,0,0
30957,219,-1.8,1.344,5099.1,999,0,0,0
30958,342,-1.8,1.344,5099.1,999,0,0,0
30959,335,-1.8,1.344,5099.1,999,0,0,0
30960,334,-1.8,1.344,5099.1,999,0,1,0
30961,414,-1.8,1.344,5099.1,999,0,0,0
30962,342,-1.8,1.344,5099.1,999,0,0,0
30963,200,-1.8,1.344,5099.1,999,0,0,0
30964,297,-1.8,1.344,5099.1,999,0,1,0
30965,500,-1.8,1.344,5099.1,999,0,0,1
30966,279,-1.8,1.344,5099.1,999,0,1,0
30967,338,-1.8,1.344,5099.1,999,0,0,0
30968,318,-1.8,1.344,5099.1,999,0,0,0
30969,322,-1.8,1.344,5099.1,999,0,0,0
30970,147,-1.8,1.344,5099.1,999,0,1,0
30971,63,-1.8,1.344,5099.1,999,0,0,0
30972,306,-1.8,1.344,5099.1,999,0,0,0
30973,214,-1.8,1.344,5099.1,999,0,1,0
30974,81,-1.8,1.344,5099.1,999,0,0,0
30975,378,-1.8,1.344,5099.1,999,0,0,0
30976,176,-1.8,1.344,5099.1,999,0,1,0
30977,670,-1.8,1.344,5099.1,999,0,1,1
30978,167,-1.8,1.344,5099.1,999,0,1,0
30979,333,-1.8,1.344,5099.1,999,0,0,0
30980,1100,-1.8,1.344,5099.1,999,0,0,0
30981,192,-1.8,1.344,5099.1,999,0,0,0
30982,180,-1.8,1.344,5099.1,999,0,0,0
30983,477,-1.8,1.344,5099.1,999,0,0,0
30984,240,-1.8,1.344,5099.1,999,0,0,0
30985,124,-1.8,1.344,5099.1,999,0,0,0
30986,122,-1.8,1.344,5099.1,999,0,1,0
30987,351,-1.8,1.344,5099.1,999,0,1,0
30988,180,-1.8,1.344,5099.1,999,0,2,0
30989,178,-1.8,1.344,5099.1,999,0,1,0
30990,157,-1.8,1.344,5099.1,999,0,1,0
30991,211,-1.8,1.344,5099.1,999,0,1,0
30992,521,-1.8,1.344,5099.1,999,0,0,1
30993,862,-1.8,1.344,5099.1,999,0,0,1
30994,169,-1.8,1.344,5099.1,999,0,0,0
30995,319,-1.8,1.344,5099.1,999,0,1,0
30996,67,-1.8,1.344,5099.1,999,0,0,0
30997,75,-1.8,1.344,5099.1,999,0,0,0
30998,674,-1.8,1.344,5099.1,999,0,1,0
30999,209,-1.8,1.344,5099.1,999,0,1,0
31000,185,-1.8,1.344,5099.1,999,0,1,0
31001,211,-1.8,1.344,5099.1,999,0,0,0
31002,203,-1.8,1.344,5099.1,999,0,0,0
31003,205,-1.8,1.344,5099.1,999,0,0,0
31004,469,-1.8,1.344,5099.1,999,0,1,0
31005,523,-1.8,1.344,5099.1,999,0,1,0
31006,36,-1.8,1.344,5099.1,999,0,0,0
31007,371,-1.8,1.344,5099.1,999,0,0,0
31008,52,-1.8,1.344,5099.1,999,0,0,0
31009,475,-1.8,1.344,5099.1,999,0,0,0
31010,233,-1.8,1.344,5099.1,999,0,0,0
31011,672,-1.8,1.344,5099.1,999,0,0,1
31012,328,-1.8,1.344,5099.1,999,0,0,0
31013,1085,-1.8,1.344,5099.1,999,0,0,1
31014,118,-1.8,1.344,5099.1,999,0,0,0
31015,102,-1.8,1.344,5099.1,999,0,0,0
31016,206,-1.8,1.344,5099.1,999,0,0,0
31017,176,-1.8,1.344,5099.1,999,0,0,0
31018,370,-1.8,1.344,5099.1,999,0,0,0
31019,278,-1.8,1.344,5099.1,999,0,0,0
31020,111,-1.8,1.344,5099.1,999,0,0,0
31021,275,-1.8,1.344,5099.1,999,0,0,0
31022,320,-1.8,1.344,5099.1,999,0,0,0
31023,305,-1.8,1.344,5099.1,999,0,0,0
31024,259,-1.8,1.344,5099.1,999,0,0,0
31025,399,-1.8,1.344,5099.1,999,0,0,0
31026,165,-1.8,1.344,5099.1,999,0,0,0
31027,126,-1.8,1.344,5099.1,999,0,0,0
31028,189,-1.8,1.344,5099.1,999,0,0,0
31029,193,-1.8,1.344,5099.1,999,0,1,0
31030,104,-1.8,1.344,5099.1,6,1,1,0
31031,418,-1.8,1.344,5099.1,999,0,0,0
31032,408,-1.8,1.344,5099.1,999,0,1,0
31033,74,-1.8,1.344,5099.1,999,0,1,0
31034,195,-1.8,1.344,5099.1,999,0,0,0
31035,221,-1.8,1.344,5099.1,999,0,2,0
31036,84,-1.8,1.344,5099.1,999,0,0,0
31037,368,-1.8,1.344,5099.1,999,0,0,0
31038,305,-1.8,1.344,5099.1,999,0,0,0
31039,614,-1.8,1.344,5099.1,999,0,0,0
31040,160,-1.8,1.334,5099.1,999,0,1,0
31041,104,-1.8,1.334,5099.1,999,0,1,0
31042,142,-1.8,1.334,5099.1,999,0,0,0
31043,55,-1.8,1.334,5099.1,999,0,0,0
31044,7,-1.8,1.334,5099.1,999,0,1,0
31045,199,-1.8,1.334,5099.1,999,0,1,0
31046,105,-1.8,1.334,5099.1,999,0,1,0
31047,148,-1.8,1.334,5099.1,999,0,0,0
31048,88,-1.8,1.334,5099.1,999,0,0,0
31049,87,-1.8,1.334,5099.1,999,0,0,0
31050,54,-1.8,1.334,5099.1,999,0,2,0
31051,201,-1.8,1.334,5099.1,999,0,0,0
31052,206,-1.8,1.334,5099.1,999,0,0,0
31053,451,-1.8,1.334,5099.1,999,0,1,1
31054,147,-1.8,1.334,5099.1,999,0,0,0
31055,121,-1.8,1.334,5099.1,999,0,0,0
31056,303,-1.8,1.334,5099.1,999,0,0,0
31057,78,-1.8,1.334,5099.1,999,0,1,0
31058,438,-1.8,1.334,5099.1,999,0,0,0
31059,219,-1.8,1.334,5099.1,999,0,0,0
31060,210,-1.8,1.334,5099.1,999,0,1,0
31061,113,-1.8,1.334,5099.1,999,0,0,0
31062,241,-1.8,1.334,5099.1,999,0,0,0
31063,194,-1.8,1.334,5099.1,999,0,1,0
31064,814,-1.8,1.334,5099.1,999,0,0,0
31065,327,-1.8,1.334,5099.1,999,0,1,0
31066,224,-1.8,1.334,5099.1,999,0,0,0
31067,275,-1.8,1.334,5099.1,999,0,0,0
31068,257,-1.8,1.334,5099.1,999,0,0,0
31069,248,-1.8,1.334,5099.1,999,0,0,0
31070,207,-1.8,1.334,5099.1,999,0,1,0
31071,197,-1.8,1.334,5099.1,999,0,0,0
31072,653,-1.8,1.334,5099.1,11,1,1,1
31073,197,-1.8,1.334,5099.1,999,0,0,0
31074,87,-1.8,1.334,5099.1,999,0,1,0
31075,207,-1.8,1.334,5099.1,999,0,1,0
31076,327,-1.8,1.334,5099.1,999,0,0,0
31077,215,-1.8,1.334,5099.1,999,0,1,0
31078,62,-1.8,1.334,5099.1,999,0,0,0
31079,293,-1.8,1.334,5099.1,11,1,1,0
31080,334,-1.8,1.334,5099.1,999,0,1,0
31081,372,-1.8,1.334,5099.1,999,0,0,0
31082,345,-1.8,1.334,5099.1,999,0,0,0
31083,473,-1.8,1.334,5099.1,999,0,0,0
31084,133,-1.8,1.334,5099.1,999,0,0,0
31085,285,-1.8,1.334,5099.1,999,0,0,0
31086,128,-1.8,1.334,5099.1,999,0,0,0
31087,26,-1.8,1.334,5099.1,999,0,0,0
31088,731,-1.8,1.334,5099.1,10,1,1,1
31089,488,-1.8,1.334,5099.1,999,0,0,1
31090,401,-1.8,1.334,5099.1,999,0,1,0
31091,38,-1.8,1.334,5099.1,999,0,2,0
31092,74,-1.8,1.334,5099.1,999,0,0,0
31093,293,-1.8,1.334,5099.1,999,0,1,0
31094,473,-1.8,1.334,5099.1,999,0,0,0
31095,219,-1.8,1.334,5099.1,999,0,0,0
31096,14,-1.8,1.334,5099.1,999,0,0,0
31097,178,-1.8,1.334,5099.1,999,0,1,0
31098,362,-1.8,1.334,5099.1,999,0,0,0
31099,343,-1.8,1.334,5099.1,999,0,1,0
31100,152,-1.8,1.334,5099.1,999,0,1,0
31101,403,-1.8,1.334,5099.1,999,0,0,0
31102,767,-1.8,1.334,5099.1,999,0,0,1
31103,236,-1.8,1.334,5099.1,999,0,1,0
31104,249,-1.8,1.334,5099.1,999,0,0,0
31105,227,-1.8,1.334,5099.1,999,0,0,0
31106,100,-1.8,1.334,5099.1,999,0,1,0
31107,139,-1.8,1.334,5099.1,999,0,0,0
31108,595,-1.8,1.334,5099.1,999,0,0,0
31109,142,-1.8,1.334,5099.1,999,0,0,0
31110,376,-1.8,1.334,5099.1,999,0,1,0
31111,160,-1.8,1.334,5099.1,999,0,0,0
31112,132,-1.8,1.334,5099.1,999,0,1,0
31113,438,-1.8,1.334,5099.1,999,0,0,0
31114,100,-1.8,1.334,5099.1,999,0,0,0
31115,94,-1.8,1.334,5099.1,999,0,0,0
31116,222,-1.8,1.334,5099.1,999,0,0,0
31117,50,-1.8,1.334,5099.1,999,0,0,0
31118,954,-1.8,1.334,5099.1,999,0,0,1
31119,403,-1.8,1.334,5099.1,999,0,1,0
31120,106,-1.8,1.334,5099.1,999,0,0,0
31121,848,-1.8,1.334,5099.1,999,0,1,1
31122,304,-1.8,1.334,5099.1,999,0,0,0
